mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,y_pred_mean,ratio_y11_over_pred,ratio_y11_over_base,ratio_pred_over_base,delta,ci_low,ci_high,p_value,p_adj,significant,pattern,pattern_cn
EarlyOtherwiseBranch,preinline,13.910933029225575,8.759305448202015,16.293333137967277,34.98147789699189,10.25943273718085,3.4096892872270357,2.5146751712123883,0.7375085995760843,-1.2266211690286792,-1.7142483313354806,-0.7389940067218779,8.207819002237215e-07,6.711812583110236e-06,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EnumSizeOpt,cleanups,13.910933029225575,8.47961135397163,20.527099733101917,35.64861609036809,12.512591901293128,2.8490193216230395,2.5626330035141183,0.899478983545197,-1.046974837389243,-1.4636383701824658,-0.63031130459602,8.435747349544442e-07,6.864382647178321e-06,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,sample-loader-inlining,13.910933029225575,9.80671903379659,9.28524412724834,21.696923225069472,6.545770878547858,3.3146475224447225,1.5597029458402436,0.4705486587273336,-1.1983512899136222,-1.6761874332537465,-0.7205151465734978,8.858930118371688e-07,7.1735726812180506e-06,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EarlyOtherwiseBranch,expand-reductions,13.910933029225575,8.759305448202015,9.339921442449477,17.300231663799934,5.8810738722376685,2.9416790265920314,1.2436427971764192,0.42276631336532783,-1.078980515816769,-1.5117898031594876,-0.6461712284740501,1.0278983593181579e-06,8.283064448874475e-06,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DeadStoreElimination-initial,early-taildup,13.910933029225575,8.58137778244591,21.050339634471417,36.67932939465177,12.985535655493692,2.824629677801094,2.6367267614323144,0.9334769729832133,-1.038377268501649,-1.4550018037593002,-0.6217527332439977,1.0341802925140087e-06,8.293426500353885e-06,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EnumSizeOpt,select-optimize,13.910933029225575,8.47961135397163,14.670503707616552,24.497484095320257,8.94261869755501,2.7394083236511113,1.7610237964522815,0.6428482315864364,-1.007741956808204,-1.4142463045072495,-0.6012376091091585,1.1802468553590018e-06,9.419277787961264e-06,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-final,cgp-store-extract,13.910933029225575,9.712042745632456,18.510239118636576,36.92198576475984,12.923089570943354,2.8570556260614564,2.654170334023619,0.9289879797273948,-1.0497915931541106,-1.4739042136327842,-0.625678972675437,1.2251788761297178e-06,9.731085810408284e-06,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,nounwind-inference,13.910933029225575,9.80671903379659,8.955219789010709,20.06876313254255,6.313115315286097,3.178900135714229,1.4426611852979199,0.45382400317957317,-1.1565352676932585,-1.6302638057069947,-0.6828067296795225,1.7095486266605064e-06,1.3513574858364003e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DeadStoreElimination-final,cgp-ext-ld-promotion,13.910933029225575,9.712042745632456,20.167415099643122,38.44316794488682,14.080061855315494,2.7303266377607414,2.7635218905965044,1.0121579786010468,-1.0044212495710805,-1.4192492648994512,-0.5895932342427097,2.0774605857809547e-06,1.6344002712779076e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EarlyOtherwiseBranch,cleanups,13.910933029225575,8.759305448202015,20.527099733101917,34.7375586724759,12.925311059308251,2.6875607490668014,2.4971408171900134,0.9291476734273234,-0.9886339975022338,-1.3971970669223504,-0.5800709280821172,2.1081056353899896e-06,1.650686488088388e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,ondemand-mds-loading,13.910933029225575,9.80671903379659,9.590613233339896,20.97805042874674,6.761045369392576,3.1027820821488503,1.508026124823821,0.4860238601672691,-1.1322991548818124,-1.6003469062580415,-0.6642514035055833,2.1201207021093182e-06,1.6523006410805017e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
CopyProp,licm-promotion,13.910933029225575,8.74390137673359,9.734917921966778,22.617335139395703,6.119011718440609,3.6962398799196263,1.6258675885994698,0.4398706905989077,-1.3073160542490134,-1.8505735398106447,-0.7640585686873822,2.3979421062136907e-06,1.860085932857349e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
CopyProp,select-optimize,13.910933029225575,8.74390137673359,14.670503707616552,25.165458502116753,9.221339596481748,2.729045844024465,1.8090417407118895,0.6628843354438249,-1.0039520404214768,-1.421553989547134,-0.5863500912958195,2.45281191668667e-06,1.893798968232499e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,vp,13.910933029225575,9.80671903379659,8.960885344451901,19.85599276154658,6.3171093328164405,3.143208660074579,1.427365994777704,0.45411111674139915,-1.1452441444360275,-1.623606694642934,-0.6668815942291211,2.699906763048432e-06,2.07492834567611e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DeadStoreElimination-initial,cgp-branch-opts,13.910933029225575,8.58137778244591,22.024240284020856,37.69244742611005,13.586315587277928,2.7742950017593313,2.709555667252637,0.976664581644836,-1.0203966615013003,-1.447335846464199,-0.5934574765384016,2.807056446840761e-06,2.147333503113209e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EnumSizeOpt,type-promotion,13.910933029225575,8.47961135397163,15.413231235401794,24.843748954889197,9.395359053955506,2.64425753313066,1.7859153589981918,0.6753938815043341,-0.9723903200942976,-1.3813830457937877,-0.5633975943948075,3.1628855161613956e-06,2.408435760012806e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,ra-fsprofile-loader,13.910933029225575,9.80671903379659,9.162723724123492,19.836153206501773,6.459398299021481,3.0708979827899303,1.425939810423058,0.4643396877442287,-1.1219700213660153,-1.5949890008308962,-0.6489510419011345,3.335618647515304e-06,2.5283684725458467e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DeadStoreElimination-final,cfi-fixup,13.910933029225575,9.712042745632456,11.250761798310172,21.29634489246136,7.854820325606876,2.7112453257568268,1.5309070101710447,0.5646508619590527,-0.9974080591396932,-1.4182866861522967,-0.5765294321270897,3.403169534177408e-06,2.5678461030611352e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
GVN,replace-with-vec-lib,13.910933029225575,8.57076201274343,10.331772188354677,18.52296144350744,6.36558025333251,2.9098622130810927,1.3315398330645705,0.4575954926933383,-1.0681057306057111,-1.5225595146979454,-0.6136519465134768,4.09304405835087e-06,3.074413184100653e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DeadStoreElimination-final,adv-copy-opt,13.910933029225575,9.712042745632456,19.309953499367804,38.276898787884825,13.481417343325063,2.8392340221435646,2.7515694818937466,0.9691238765222908,-1.0435343052818635,-1.4877460527001118,-0.5993225578636153,4.1366268050957444e-06,3.0931533767833046e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
GVN,lsr,13.910933029225575,8.57076201274343,9.026266901172004,13.865966812873173,5.561236281629568,2.4933245254614738,0.9967675628760536,0.3997744989459678,-0.9136169707431092,-1.3028431790236792,-0.5243907624625392,4.2119689962483164e-06,3.1353670555032314e-05,True,negative_other,负向交互（其它形态）
EnumSizeOpt,cfi-fixup,13.910933029225575,8.47961135397163,11.250761798310172,17.761608606386417,6.858065327850426,2.5898861788698606,1.2768092959020745,0.4929982276129336,-0.9516139283634826,-1.3572855373834234,-0.5459423193435418,4.271454137949604e-06,3.165452620087653e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EarlyOtherwiseBranch,promote-alloca-to-vector,13.910933029225575,8.759305448202015,8.57309355787084,13.413204741790643,5.398224903508443,2.4847435928564336,0.964220351978602,0.3880562786239626,-0.9101694722758471,-1.301157761288903,-0.5191811832627912,5.0518476188976535e-06,3.727140909942269e-05,True,negative_other,负向交互（其它形态）
CopyProp,auto-upgrade-debug-info,13.910933029225575,8.74390137673359,12.886521014721879,22.07688571993844,8.099993624094516,2.7255435923144167,1.5870168933713473,0.582275366222897,-1.0026678916391707,-1.435319088555004,-0.5700166947233375,5.5645282202032575e-06,4.0872198431581446e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
GVN,machine-licm,13.910933029225575,8.57076201274343,8.811063987470952,13.576999668752862,5.428646112882031,2.5009918470343844,0.9759948984175864,0.3902431347686709,-0.9166873920078751,-1.3124293132684834,-0.5209454707472666,5.622796412918518e-06,4.1118246896232336e-05,True,negative_other,负向交互（其它形态）
EarlyOtherwiseBranch,interleaved-load-combine,13.910933029225575,8.759305448202015,9.225008993777667,15.374340922842311,5.808716882551748,2.6467705749308994,1.1051983997437305,0.4175648657317359,-0.9733402458697373,-1.3939711794814431,-0.5527093122580315,5.748318182785539e-06,4.1851790278175416e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EnumSizeOpt,ondemand-mds-loading,13.910933029225575,8.47961135397163,9.590613233339896,14.558502018670321,5.846097648096212,2.490294020903211,1.0465510823813373,0.4202520158650829,-0.9124007841896615,-1.307516417441546,-0.5172851509377773,6.010181612392529e-06,4.356725535620785e-05,True,negative_other,负向交互（其它形态）
CopyProp,phi-elim-edge-splitting,13.910933029225575,8.74390137673359,14.261001123999648,22.10346335369598,8.96394131865659,2.465819729061835,1.5889274506072786,0.6443810274856606,-0.9025242994998086,-1.2945428008636892,-0.510505798135928,6.409558144460092e-06,4.6260289216538055e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EarlyOtherwiseBranch,loop-idiom-vectorize-bytecmp,13.910933029225575,8.759305448202015,8.868978008398697,13.849786107569836,5.584534640900027,2.480025104712708,0.9956043982436494,0.4014493225700562,-0.9082686829936826,-1.3035496669829556,-0.5129876990044095,6.679664745323777e-06,4.800105401401502e-05,True,negative_other,负向交互（其它形态）
DeadStoreElimination-final,cgdata-for-merging,13.910933029225575,9.712042745632456,11.813194377530806,22.021702446461553,8.247487678648628,2.670110378397057,1.5830499938570624,0.5928781097084879,-0.9821198117812915,-1.4100784921122498,-0.5541611314503332,6.859819460469652e-06,4.908319096715354e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EnumSizeOpt,sample-loader-inlining,13.910933029225575,8.47961135397163,9.28524412724834,15.048000957122131,5.659955472461693,2.6586783288910367,1.081739156209557,0.40687101724741637,-0.9778291304754263,-1.40604511647922,-0.5496131444716326,7.617901112810799e-06,5.427345857195676e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EnumSizeOpt,auto-upgrade-debug-info,13.910933029225575,8.47961135397163,12.886521014721879,21.03761629836031,7.855166125813265,2.6781885909742273,1.5123080712244272,0.5646757201195846,-0.9851406671099188,-1.417775993505818,-0.5525053407140195,8.079890924328481e-06,5.731888433497982e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DataflowConstProp,thinlto-funcattrs,13.910933029225575,9.80671903379659,9.313572270759593,23.06022345613681,6.565741224431939,3.5122041317021226,1.6577050157375806,0.4719842450997304,-1.2562437981447014,-1.808070086214074,-0.7044175100753288,8.120581806991822e-06,5.736240765789968e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DeadStoreElimination-initial,preheader-prot,13.910933029225575,8.58137778244591,22.559797938430506,37.15804999721483,13.916690447620825,2.670034958172639,2.671140024838681,1.0004138772275846,-0.9820915652750002,-1.4178342292880122,-0.5463489012619882,9.984244728089564e-06,7.022816207046049e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-final,memop-opt,13.910933029225575,9.712042745632456,19.489817920276714,40.43247532255578,13.606991303074262,2.9714486047639914,2.9065250503047433,0.9781508741712177,-1.0890495796171136,-1.5739911545544212,-0.604108004679806,1.0743679049962651e-05,7.525108532885233e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
CopyProp,ssc,13.910933029225575,8.74390137673359,13.884694372123219,21.665989463198624,8.727408720958529,2.48252260847697,1.5574792443957854,0.6273776678115736,-0.9092752240364943,-1.3168219357503086,-0.50172851232268,1.2258149863608736e-05,8.529539441190491e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EnumSizeOpt,loop-idiom-vectorize-all,13.910933029225575,8.47961135397163,9.316961119385187,13.818915940285539,5.679289025866947,2.433212304805367,0.9933852683535521,0.4082608272166424,-0.8892123204980535,-1.2878028344861603,-0.4906218065099467,1.2280481484605588e-05,8.529539441190491e-05,True,negative_other,负向交互（其它形态）
EarlyOtherwiseBranch,loop-idiom-vectorize-all,13.910933029225575,8.759305448202015,9.316961119385187,14.074760080197906,5.866616432000771,2.399127374925005,1.0117768557025,0.421727027200516,-0.8751050774564062,-1.2688261055302401,-0.48138404938257234,1.3221957062548029e-05,9.145186968262387e-05,True,negative_other,负向交互（其它形态）
EnumSizeOpt,ra-fsprofile-loader,13.910933029225575,8.47961135397163,9.162723724123492,13.847734526588226,5.585271380514161,2.4793306507719683,0.9954569184896099,0.4015022837634274,-0.9079886248653617,-1.317073090982013,-0.4989041587487104,1.359248055821105e-05,9.362455488228359e-05,True,negative_other,负向交互（其它形态）
DeadStoreElimination-initial,block-placement,13.910933029225575,8.58137778244591,25.23999599685106,40.74199969502059,15.570051298597852,2.6166901388879547,2.9287754897119727,1.1192672170793019,-0.9619102133616262,-1.3961779373456016,-0.5276424893776508,1.4155675665206147e-05,9.71009157200091e-05,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,nofree-inference,13.910933029225575,9.80671903379659,8.89841079921425,17.792610570337096,6.2730669734274125,2.836349531370579,1.279037900114714,0.45094509191067794,-1.042517849090482,-1.5138628908446166,-0.5711728073363476,1.4568390775737683e-05,9.952069418816689e-05,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EnumSizeOpt,binop-extract-shuffle,13.910933029225575,8.47961135397163,9.124812719838268,13.11153386906689,5.562162177004801,2.35727284674885,0.942534468501917,0.3998410577722728,-0.8575053774362487,-1.2455556473027014,-0.4694551075697959,1.4832110272644528e-05,0.00010090697972372916,True,negative_other,负向交互（其它形态）
DataflowConstProp,cgp,13.910933029225575,9.80671903379659,9.091295648435162,18.175388248882502,6.409044015241338,2.83589693028471,1.3065542196700757,0.46071992452098887,-1.0423582646683704,-1.5154061117148425,-0.5693104176218984,1.5684507781443813e-05,0.00010627054251917032,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
GVN,licm-promotion,13.910933029225575,8.57076201274343,9.734917921966778,17.54008375683669,5.9978482066930745,2.9243960754564426,1.2608847817746378,0.4311607419928019,-1.0730879894365484,-1.5628443717570368,-0.5833316071160599,1.7509767243684138e-05,0.00011815533993705557,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EarlyOtherwiseBranch,licm-promotion,13.910933029225575,8.759305448202015,9.734917921966778,14.602794838350983,6.129791539685826,2.382266141321248,1.0497351117766056,0.440645607796954,-0.8680521948853941,-1.2679549118595308,-0.4681494779112574,2.0952557413966844e-05,0.00014081475832868404,True,negative_other,负向交互（其它形态）
DeadStoreElimination-final,cleanups,13.910933029225575,9.712042745632456,20.527099733101917,40.79796031808812,14.331178910351264,2.846797222566259,2.932798269704513,1.030209755179095,-1.0461945808089,-1.5292741364765419,-0.563115025141258,2.1885860986170513e-05,0.00014649406950420585,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EarlyOtherwiseBranch,thinlto-funcattrs,13.910933029225575,8.759305448202015,9.313572270759593,17.398781486986113,5.864482573677471,2.9668058977751848,1.2507271403314855,0.4215736328653685,-1.0874859188030523,-1.5904680228297203,-0.5845038147763845,2.258509430252964e-05,0.0001505672953501976,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DataflowConstProp,loop-idiom-vectorize-bytecmp,13.910933029225575,9.80671903379659,8.868978008398697,17.21968819026436,6.252317890004883,2.7541287076577152,1.23785285674853,0.4494535252861433,-1.013101134021149,-1.4843510885431055,-0.5418511794991928,2.5128637137550314e-05,0.00016685415059333408,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DestinationPropagation,postra-machine-licm,13.910933029225575,8.834091821461794,23.534298336044,36.63065272483202,14.945377999987558,2.450968635578338,2.633227595005628,1.074362012137411,-0.8964833078824332,-1.3160704928983527,-0.47689612286651384,2.8178966180014697e-05,0.0001863628838996988,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-final,type-promotion,13.910933029225575,9.712042745632456,15.413231235401794,27.13589183378445,10.760885721471487,2.521715455042838,1.9506881225561554,0.7735560007990743,-0.9249394060557021,-1.3617106544073667,-0.4881681577040376,3.315435077588802e-05,0.00021839770749196077,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-initial,branch-fold,13.910933029225575,8.58137778244591,24.538828249514776,37.41643930412064,15.137514867280261,2.4717689549554973,2.689714573818462,1.0881739445857264,-0.9049340704035078,-1.3345043028646262,-0.47536383794238946,3.6443556205467686e-05,0.00023911582332441248,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EarlyOtherwiseBranch,vector-combine,13.910933029225575,8.759305448202015,9.225304258055099,13.302656234576189,5.808902801784377,2.290046276981925,0.9562734725721522,0.4175782307038941,-0.8285720256510141,-1.2220499072088307,-0.4350941440931974,3.67047785103658e-05,0.0002398816233354615,True,negative_other,负向交互（其它形态）
DataflowConstProp,interleaved-load-combine,13.910933029225575,9.80671903379659,9.225008993777667,17.247268826658765,6.503307225774236,2.652076586248842,1.2398355157359942,0.46749612064923274,-0.975342950582669,-1.4430114508896623,-0.5076744502756756,4.357366600604706e-05,0.00028365602184328675,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
EnumSizeOpt,thinlto-funcattrs,13.910933029225575,8.47961135397163,9.313572270759593,13.154690762051745,5.677223303947208,2.317099408949736,0.9456368407794764,0.40811233092847843,-0.8403161486946362,-1.2440848516936973,-0.4365474456955752,4.520714420586103e-05,0.0002931400757098801,True,negative_other,负向交互（其它形态）
CopyProp,bitcode-version-upgrade,13.910933029225575,8.74390137673359,12.40712826317772,26.371461375845428,7.798664954664754,3.381535369085371,1.8957363478381675,0.5606140823394438,-1.2183298575627703,-1.8041685484522039,-0.6324911666733368,4.580088069383592e-05,0.0002958344823025978,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
CopyProp,type-promotion,13.910933029225575,8.74390137673359,15.413231235401794,22.429064146501787,9.688190830622213,2.315093141601682,1.6123335580280929,0.6964443585680578,-0.839449920682044,-1.2451523547307461,-0.43374748663334206,5.00294816487834e-05,0.0003206522762045577,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
ForceInline,dfa-sched,13.910933029225575,8.581936297626852,25.999700490586473,36.49093593819452,16.03974175555443,2.275032634210461,2.6231839274569477,1.1530313403030858,-0.8219943970079244,-1.2191917000837813,-0.42479709393206755,4.9878996076779814e-05,0.0003206522762045577,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-initial,ifcvt-triangle-false,13.910933029225575,8.58137778244591,21.97516771370885,32.43513738469732,13.556043695110935,2.3926698758278007,2.3316291809150482,0.9744884593025464,-0.872409845305139,-1.2945111129448006,-0.45030857766547727,5.100382371803214e-05,0.00032563979758435904,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DestinationPropagation,block-placement,13.910933029225575,8.834091821461794,25.23999599685106,37.629989892601074,16.028575634795022,2.347681462781599,2.7050658509780736,1.152228653615144,-0.8534282295522018,-1.2667811220695393,-0.44007533703486434,5.19425015328423e-05,0.0003303622702855104,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,loop-idiom-vectorize-all,13.910933029225575,9.80671903379659,9.316961119385187,17.283721147474655,6.568130243647936,2.6314522560191023,1.2424559237804658,0.47215598190638297,-0.9675358823900666,-1.4366434394347707,-0.4984283253453625,5.2882855360536496e-05,0.0003350593125896587,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
ForceInline,early-ifcvt,13.910933029225575,8.581936297626852,21.366580184932843,29.681710396714205,13.181476013146897,2.25177441184207,2.1336965920514244,0.9475623227754633,-0.8117185328984324,-1.2061705617228498,-0.41726650407401517,5.498417935667632e-05,0.00034704843244137907,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
ForceInline,spill-fusing,13.910933029225575,8.581936297626852,18.71019845585808,30.476562720792835,11.54270032979012,2.640332144995311,2.19083527012634,0.8297574508870097,-0.9709047217427202,-1.4459749938611823,-0.49583444962425816,6.184275391651894e-05,0.0003888597405356873,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-final,auto-upgrade-debug-info,13.910933029225575,9.712042745632456,12.886521014721879,23.1311976693262,8.996840303560658,2.571035706854952,1.6628070612323205,0.6467460007649476,-0.9443088165011777,-1.4068124065686236,-0.48180522643373186,6.286333689198287e-05,0.0003937854310969493,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DeadStoreElimination-initial,dfa-sched,13.910933029225575,8.58137778244591,25.999700490586473,35.76831062254322,16.038697883989997,2.2301255925674326,2.5712373531953125,1.1529563006517383,-0.802057903423107,-1.195942486602219,-0.4081733202439949,6.576702527194556e-05,0.00041042579680988583,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
ForceInline,chr,13.910933029225575,8.581936297626852,22.074274897868186,30.646226408420794,13.618067213163375,2.250409395747277,2.203031697732706,0.9789470759835508,-0.811112153330225,-1.2118967929987936,-0.4103275136616563,7.288424236917557e-05,0.0004531379862652863,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
ForceInline,mr-partial-inlining,13.910933029225575,8.581936297626852,22.087867357556885,30.687194428036374,13.62645267680779,2.2520310425519585,2.2059767208687897,0.9795498726203256,-0.8118324946193662,-1.2138391651245537,-0.4098258241141787,7.5541181898231e-05,0.0004679043356382965,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
ForceInline,partial-libcall-inlining,13.910933029225575,8.581936297626852,21.426927733362056,30.656184578725323,13.218705637877992,2.319151770115866,2.2037475498098895,0.9502386080147696,-0.8412015024949047,-1.2584658416333614,-0.4239371633564478,7.771352130747644e-05,0.0004795704288862858,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-final,tail-duplicate,13.910933029225575,9.712042745632456,21.98178423443223,36.74405306863928,15.346779950816883,2.394251640174424,2.641379481264373,1.1032171543472122,-0.8730707144666261,-1.3074175153772543,-0.438723913555998,8.156594422903396e-05,0.0005014795089636903,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-initial,mr-partial-inlining,13.910933029225575,8.58137778244591,22.087867357556885,30.081944272129647,13.625565862874613,2.207757430030374,2.162467766103847,0.9794861231988227,-0.7919772627921495,-1.186993295036834,-0.396961230547465,8.506898313309641e-05,0.0005210867601510703,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EnumSizeOpt,cgdata-for-merging,13.910933029225575,8.47961135397163,11.813194377530806,16.32410274412736,7.200904278665814,2.2669517761110822,1.173472887104836,0.5176435156101596,-0.818436099182279,-1.2270689348326003,-0.40980326353195784,8.650880977745246e-05,0.000527958177318276,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DataflowConstProp,cfi-fixup,13.910933029225575,9.80671903379659,11.250761798310172,20.960666518555456,7.931391779429922,2.6427475910239338,1.5067764667200285,0.5701552701581416,-0.9718191301248078,-1.4604834911949,-0.4831547690547155,9.702990733528871e-05,0.0005887988916639696,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DataflowConstProp,advanced-peeling,13.910933029225575,9.80671903379659,8.882646671192484,15.960741011750013,6.261953817034706,2.548843616241821,1.14735230039696,0.45014621261413046,-0.9356397724887109,-1.406159286989164,-0.46512025798825785,9.718728693730583e-05,0.0005887988916639696,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
DataflowConstProp,promote-alloca-to-vector,13.910933029225575,9.80671903379659,8.57309355787084,15.93316266395371,6.043729748095214,2.636312894198375,1.1453698059274398,0.43445897808564676,-0.9693813099746742,-1.4579593879813235,-0.48080323196802494,0.00010073689616096893,0.0006058813319826391,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
ForceInline,partial-inlining,13.910933029225575,8.581936297626852,20.87007008615405,28.448570405366567,12.875168878327399,2.2095687189978275,2.0450512086859143,0.9255431574056081,-0.7927973467107279,-1.192290117260321,-0.3933045761611346,0.00010039330885192044,0.0006058813319826391,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
ForceInline,complex-addr-modes,13.910933029225575,8.581936297626852,23.05844395189315,36.04937579179143,14.225221033111575,2.5341873920890574,2.5914419770446053,1.0225928773595352,-0.9298730302653535,-1.4003527108442524,-0.45939334968645457,0.00010714485818041908,0.0006420955399981793,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DestinationPropagation,preheader-prot,13.910933029225575,8.834091821461794,22.559797938430506,33.874988116615036,14.32652475883671,2.3644944385916538,2.4351341527880868,1.0298751872888767,-0.8605642310548971,-1.2992315391678864,-0.42189692294190784,0.00012051871714668927,0.0007196441383579287,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-initial,ifcvt-simple,13.910933029225575,8.58137778244591,20.846913556298183,30.657682829863933,12.860046155692466,2.3839481179694983,2.203855252947807,0.9244560468140207,-0.8687579863696078,-1.3123623415996164,-0.42515363113959914,0.00012379919618776825,0.0007365830310813451,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DeadStoreElimination-final,sample-loader-inlining,13.910933029225575,9.712042745632456,9.28524412724834,14.597801319044253,6.482576522941458,2.2518517548359807,1.0493761481257677,0.46600587533001336,-0.8117528798850855,-1.2266738378370348,-0.3968319219331363,0.00012579378398069885,0.0007457774335998575,True,negative_other,负向交互（其它形态）
DeadStoreElimination-initial,ifcvt-triangle-rev,13.910933029225575,8.58137778244591,20.690680650926083,27.51481775662502,12.763669185130501,2.1557137965217246,1.9779275551696605,0.9175279011346845,-0.7681218967961265,-1.1620015602232088,-0.3742422333690444,0.00013222266882051414,0.0007811018869823967,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
EnumSizeOpt,loop-idiom-vectorize-bytecmp,13.910933029225575,8.47961135397163,8.868978008398697,12.200926209880375,5.40621441136569,2.2568335773420127,0.8770746134890712,0.38863061162092705,-0.813962758892564,-1.2327950797128335,-0.39513043807229453,0.0001394832218304387,0.0008210714476543555,True,negative_other,负向交互（其它形态）
Inline,dfa-sched,13.910933029225575,9.526326971034546,25.999700490586473,8.248201148172855,17.80481923836007,0.4632566631399602,0.5929293981104037,1.279915531255438,0.7694740304555427,0.37266581688509864,1.1662822440259868,0.00014425837722331636,0.0008461798805325271,True,recovery_to_gain_by_mir,恢复效应→获益（MIR 修复并反超基线）
EnumSizeOpt,preinline,13.910933029225575,8.47961135397163,16.293333137967277,25.527365611489433,9.931837956554448,2.5702559509282796,1.8350577605297083,0.7139591525376897,-0.9440054857490812,-1.4322426959290937,-0.4557682755690687,0.00015085644855505898,0.0008817665654978799,True,benefit_suppressed,收益被抑制（单独改进，联合削弱或反转）
DataflowConstProp,lftr,13.910933029225575,9.80671903379659,8.67654948427037,16.633004619931622,6.116662541348537,2.719294142433523,1.1956785777767192,0.4397018178793614,-1.0003723401720146,-1.5209651891724112,-0.479779491171618,0.00016565801475931785,0.0009648852789490093,True,collapse_interference,崩塌型负交互（单独改进，联合反而更差）
